,text,ref_doc_id
915,"Trump spricht von guten Ergebnissen
Trump zog eine positive Bilanz der Arbeit der DOGE-Behörde und ihres Strippenziehers: ""Man wird die Ergebnisse erst in weiter Zukunft sehen, in ein oder zwei Jahren. Später wird man viele Ergebnisse sehen, da sind Hunderte und Milliarden von Dollar zusammengenommen und es werden weitere dazukommen."" Nach eigenen Angaben haben Elon Musk und seine Mitarbeiter bisher 160 Milliarden US-Dollar einsparen können - ein Bruchteil der ursprünglichen Ankündigungen.
Unabhängige Bilanz ist schwierig
Aber: Eine unabhängige Bilanz der bisherigen Arbeit der Behörde zu ziehen, ist schwer. Journalisten der New York Times und von The Atlantic zum Beispiel haben es versucht. Sie haben festgestellt, dass die Rechnungen, die im Internet veröffentlicht wurden, nicht immer nachzuvollziehen sind. Mal gab es Tippfehler, mal wurden Ausgaben eingerechnet, die gar nicht gemacht wurden oder Kredite aufgezählt, die gar nicht aufgenommen wurden.
Bis Ende April soll es etwa 280.000 Kündigungen in der Verwaltung gegeben haben, die auf Musks Behörde zurückgehen, so die Zeitung The Hill. Aber manche Mitarbeiter haben sich wieder eingeklagt, andere wurden dennoch weiter bezahlt oder es mussten neue Mitarbeiter gewonnen werden, um die liegen gebliebene Arbeit zu erledigen.
Viel Kritik von politischen Beobachtern
US-Präsident Trump hatte Musk im Januar mit der Leitung der Behörde DOGE beauftragt - die Verschwendung, Betrug und Missbrauch von Staatsgeldern untersuchen sollte. Schon Musks Ernennung als Regierungsangestellter mit besonderen Aufgaben löste bei politischen Beobachtern viel Kritik aus.
""Ich persönlich finde, dass dieser Job außerhalb der verfassungsmäßigen Ordnung zustande kam. Einfach durch Ernennung durch den Präsidenten"", sagt William Resh, Politologe und Professor an der Andrew Young School of Policy Studies in Atlanta.",2025-05-31/ausland/article_1.md
916,"Viel Kritik von politischen Beobachtern
US-Präsident Trump hatte Musk im Januar mit der Leitung der Behörde DOGE beauftragt - die Verschwendung, Betrug und Missbrauch von Staatsgeldern untersuchen sollte. Schon Musks Ernennung als Regierungsangestellter mit besonderen Aufgaben löste bei politischen Beobachtern viel Kritik aus.
""Ich persönlich finde, dass dieser Job außerhalb der verfassungsmäßigen Ordnung zustande kam. Einfach durch Ernennung durch den Präsidenten"", sagt William Resh, Politologe und Professor an der Andrew Young School of Policy Studies in Atlanta. Musk habe keinen Eid auf die Verfassung abgelegt, er musste sich keiner Befragung durch den Senat unterziehen.
Er sei eingesetzt worden trotz vieler bestehender Interessenskonflikte: Er und seine Firmen haben selber Verträge mit vielen Ämtern, erklärt Resh. ""So jemand kann entscheiden, welche Programme gestrichen werden, welche staatlichen Angestellten entlassen werden. Das ist hochproblematisch - aufgrund bestehender Gesetze, der Verfassung und auch nach ethischen Standards.""
Alle wollten Selfie mit Musk
Andere hielten seine Ernennung für einen klugen Schachzug. Ein erfolgreicher Unternehmer räumt auf, das Bild gefiel vielen Trump-Fans. Matt Terrill arbeitet für das Beratungsunternehmen Firehouse Strategies, das den Republikanern nahe steht. Er hat Musks Auftritte beobachtet: ""Wenn Elon Musk zu Besuch im Kapitol auftauchte, im Parlament, dann wollten alle, Parlamentarier genauso wie einfache Angestellte ein Selfie mit ihm. Das war immer eine große Sache. Obwohl Parlamentarier sonst immer sehr von sich eingenommen sind, starke Persönlichkeiten.""
In der Vergangenheit haben auch andere US-Präsidenten Gelder gekürzt und Angestellte entlassen.",2025-05-31/ausland/article_1.md
917,"Alle wollten Selfie mit Musk
Andere hielten seine Ernennung für einen klugen Schachzug. Ein erfolgreicher Unternehmer räumt auf, das Bild gefiel vielen Trump-Fans. Matt Terrill arbeitet für das Beratungsunternehmen Firehouse Strategies, das den Republikanern nahe steht. Er hat Musks Auftritte beobachtet: ""Wenn Elon Musk zu Besuch im Kapitol auftauchte, im Parlament, dann wollten alle, Parlamentarier genauso wie einfache Angestellte ein Selfie mit ihm. Das war immer eine große Sache. Obwohl Parlamentarier sonst immer sehr von sich eingenommen sind, starke Persönlichkeiten.""
In der Vergangenheit haben auch andere US-Präsidenten Gelder gekürzt und Angestellte entlassen. Behörden sollten effizienter arbeiten, das befürworten Anhänger beider Parteien. Nur das Wie ist umstritten. Vor allem in der Entwicklungshilfe, im Erziehungsministerium sowie bei Ernährungs-, Gesundheits- und Gleichstellungsprogrammen wurden Gelder anscheinend wahllos gestrichen und willkürlich Mitarbeiter entlassen.
Musk hat Sympathien verloren
Auch wenn sich Elon Musk jetzt offiziell in die Welt seiner Unternehmen zurückzieht, soll die Arbeit der Behörde weitergehen. Musk will aber dem Präsidenten verbunden bleiben, sagte er zum Abschied: ""Ich werde öfter hier zu Besuch sein und werde ein Freund und Ratgeber für den Präsidenten sein.""
Musk hat in seiner Zeit als Chef der DOGE-Behörde Sympathien verloren. Selbst bei den Republikanern hatte sein rigoroses Vorgehen Kritik ausgelöst.
Aber als größter Wahlkampfspender der Partei und einflussreicher Ratgeber, wird Musk unverzichtbar bleiben - und dabei seine eigenen Ziele im Blick behalten. Davon ist William Resh überzeugt: ""Er ist der reichste Mann der Welt - und Geld spielt leider in den Wahlkämpfen der USA eine wichtige Rolle.",2025-05-31/ausland/article_1.md
918,"Musk will aber dem Präsidenten verbunden bleiben, sagte er zum Abschied: ""Ich werde öfter hier zu Besuch sein und werde ein Freund und Ratgeber für den Präsidenten sein.""
Musk hat in seiner Zeit als Chef der DOGE-Behörde Sympathien verloren. Selbst bei den Republikanern hatte sein rigoroses Vorgehen Kritik ausgelöst.
Aber als größter Wahlkampfspender der Partei und einflussreicher Ratgeber, wird Musk unverzichtbar bleiben - und dabei seine eigenen Ziele im Blick behalten. Davon ist William Resh überzeugt: ""Er ist der reichste Mann der Welt - und Geld spielt leider in den Wahlkämpfen der USA eine wichtige Rolle. Und weil er der mit Abstand reichste Mann der Welt ist, kann er weiterhin die Politiker unterstützen, die seine Meinung teilen oder mit deren Hilfe er seine eigenen, privaten Interessen weiter verfolgen kann.""",2025-05-31/ausland/article_1.md
919,"Krieg gegen die Ukraine
Russland stellt Bedingungen für Waffenruhe
Stand: 31.05.2025 10:14 Uhr
Am Montag soll in der Türkei über den Krieg gegen die Ukraine verhandelt werden. Als Bedingung fordert Russland einen Stopp der Waffenlieferungen und das Ende der Mobilmachung. Die Ukraine lässt offen, ob sie an Verhandlungen teilnimmt.
Vertreter aus der Ukraine und Russland sollen am Montag erneut über eine Feuerpause verhandeln. Doch ob es zu den Gesprächen in der Türkei kommt und wer daran teilnehmen wird, ist offen.
Im UN-Sicherheitsrat erklärte Russlands UN-Botschafter Wassili Nebensja die Bereitschaft seines Landes zu Gesprächen. Dies sei der ""Lackmustest"" für beide Seiten, um zu zeigen, ob sie es ernst meinten mit einem Streben nach einem Ende der Kämpfe, behauptete er.
Zugleich nannte er aber Bedingungen für ein Ende der Kampfhandlungen. ""Für die Dauer der Waffenruhe ist es zumindest erforderlich, dass die westlichen Länder die Waffenlieferungen an das Kiewer Regime einstellen und die Ukraine ihre Mobilmachung beendet"", sagte Nebensja.
Russland spricht von nachhaltiger Lösung
Nebensja zufolge könne eine Waffenruhe im Weiteren ermöglichen, an einer nachhaltigen Lösung der ursprünglichen Ursachen des Konflikts zu arbeiten. Russland hatte bisher stets betont, erst den Konflikt grundsätzlich lösen zu wollen und dann eine Waffenruhe zu erwägen. Die Ukraine fordert hingegen bereits seit März auf Grundlage eines US-Vorschlags, dass es zuerst eine 30-tägige Waffenruhe geben solle, um dann an der Lösung des Konflikts zu arbeiten.
Der ukrainische Präsident Wolodymyr Selenskyj verlangte, dass die Feuerpause ohne Vorbedingungen vereinbart werden müsse.",2025-05-31/ausland/article_10.md
920,"Russland spricht von nachhaltiger Lösung
Nebensja zufolge könne eine Waffenruhe im Weiteren ermöglichen, an einer nachhaltigen Lösung der ursprünglichen Ursachen des Konflikts zu arbeiten. Russland hatte bisher stets betont, erst den Konflikt grundsätzlich lösen zu wollen und dann eine Waffenruhe zu erwägen. Die Ukraine fordert hingegen bereits seit März auf Grundlage eines US-Vorschlags, dass es zuerst eine 30-tägige Waffenruhe geben solle, um dann an der Lösung des Konflikts zu arbeiten.
Der ukrainische Präsident Wolodymyr Selenskyj verlangte, dass die Feuerpause ohne Vorbedingungen vereinbart werden müsse.
Ukraine fordert Einsicht in Positionspapier
In Kiew löste die Rede von Nebensja Entsetzen aus. ""Das ist Russlands Schlag ins Gesicht all jener, die sich für Frieden einsetzen"" sagte Außenminister Serhij Sybiha. Noch bis zum späten Freitagnachmittag hatte seine Regierung erkennen lassen, grundsätzlich zu einem Treffen in Istanbul bereit zu sein. Nach der Rede Nebensjas ließ Präsident Selenskyj aber eine Teilnahme Kiews offen.
Er habe mit dem türkischen Präsidenten Recep Tayyip Erdogan über Bedingungen einer Beteiligung der Ukraine an den Verhandlungen gesprochen, teilte Selenskyj auf der Plattform X mit. Details nannte er nicht, sagte aber, dass es bei einer ukrainischen Teilnahme echte Ergebnisse geben müsse. Der jüngste Gefangenenaustausch sei ein wichtiges Ergebnis der Verhandlungen in Istanbul gewesen, aber ""leider das einzige"".
Eine Waffenruhe sei für eine Bewegung in Richtung Frieden notwendig, sagte Selenskyj. Das Töten müsse aufhören. Moskau hat zu dem Treffen am Montag auch ein Memorandum in Aussicht gestellt, das die Ukraine zur Vorabbegutachtung angefordert hatte.",2025-05-31/ausland/article_10.md
921,"Er habe mit dem türkischen Präsidenten Recep Tayyip Erdogan über Bedingungen einer Beteiligung der Ukraine an den Verhandlungen gesprochen, teilte Selenskyj auf der Plattform X mit. Details nannte er nicht, sagte aber, dass es bei einer ukrainischen Teilnahme echte Ergebnisse geben müsse. Der jüngste Gefangenenaustausch sei ein wichtiges Ergebnis der Verhandlungen in Istanbul gewesen, aber ""leider das einzige"".
Eine Waffenruhe sei für eine Bewegung in Richtung Frieden notwendig, sagte Selenskyj. Das Töten müsse aufhören. Moskau hat zu dem Treffen am Montag auch ein Memorandum in Aussicht gestellt, das die Ukraine zur Vorabbegutachtung angefordert hatte. Russland lehnte das ab - und will über die Absichtserklärung erst in der Türkei sprechen. ""Leider tut Russland alles, was es kann, um sicherzustellen, dass ein mögliches nächstes Treffen keine Ergebnisse bringt"", erklärte Selenskyj auf X.
Sybiha forderte bei X mehr Druck auf Russland. ""Sie verstehen weder eine normale Haltung noch die diplomatische Sprache; es ist an der Zeit, mit ihnen in der Sprache der Sanktionen und der verstärkten Unterstützung für die Ukraine zu sprechen.""
Russen schlugen Gespräche selber vor
Mitte Mai hatten Delegationen aus Russland und der Ukraine in Istanbul erstmals seit mehr als drei Jahren direkte Gespräche geführt. Das Treffen in der türkischen Metropole endete ohne Annäherung in der Frage einer Waffenruhe. Es wurde aber ein größerer Gefangenenaustausch vereinbart.
Russland hatte dann an diesem Mittwoch eine zweite Runde direkter Gespräche mit der Ukraine für kommenden Montag in Istanbul vorgeschlagen. Kreml-Sprecher Dmitri Peskow sagte am Freitag, dass Russland eine Delegation entsenden werde und ""bereit"" sei für eine zweite Gesprächsrunde.",2025-05-31/ausland/article_10.md
922,"Russen schlugen Gespräche selber vor
Mitte Mai hatten Delegationen aus Russland und der Ukraine in Istanbul erstmals seit mehr als drei Jahren direkte Gespräche geführt. Das Treffen in der türkischen Metropole endete ohne Annäherung in der Frage einer Waffenruhe. Es wurde aber ein größerer Gefangenenaustausch vereinbart.
Russland hatte dann an diesem Mittwoch eine zweite Runde direkter Gespräche mit der Ukraine für kommenden Montag in Istanbul vorgeschlagen. Kreml-Sprecher Dmitri Peskow sagte am Freitag, dass Russland eine Delegation entsenden werde und ""bereit"" sei für eine zweite Gesprächsrunde.
Kreml schließt Putins Teilnahme aus
Die Türkei hat sich immer wieder als Vermittler im Ukraine-Krieg ins Spiel gebracht. Außenminister Hakan Fidan schlug am Donnerstag bei einem Besuch in Kiew ein Treffen der Präsidenten der USA, Russlands und der Ukraine, Donald Trump, Wladimir Putin und Selenskyj, in der Türkei vor.
""Wir glauben wirklich, dass es möglich ist, die ersten und zweiten direkten Gespräche in Istanbul mit einem Treffen zwischen Herrn Trump, Herrn Putin und Herrn Selenskyj zu krönen"", sagte Fidan. Das Treffen soll seinem Vorschlag zufolge unter der Leitung des türkischen Präsidenten Recep Tayyip Erdogan stattfinden. Wenn alle Beteiligten ""am Verhandlungstisch"" blieben, könnten ""sicherlich"" Fortschritte erzielt werden, betonte der türkische Außenminister.
Der Kreml lehnte den Vorschlag umgehend ab. Putin habe ""wiederholt"" erklärt, dass er grundsätzlich aufgeschlossen für Kontakte auf hochrangiger Ebene sei, sagte Kreml-Sprecher Peskow. ""Aber zuerst müssen Ergebnisse durch direkte Verhandlungen zwischen den beiden Ländern erzielt werden.""
Wieder Angriffe auf Wohngebiete
Die Kampfhandlungen in der Ukraine gingen in dieser Nacht unvermittelt weiter.",2025-05-31/ausland/article_10.md
923,"Das Treffen soll seinem Vorschlag zufolge unter der Leitung des türkischen Präsidenten Recep Tayyip Erdogan stattfinden. Wenn alle Beteiligten ""am Verhandlungstisch"" blieben, könnten ""sicherlich"" Fortschritte erzielt werden, betonte der türkische Außenminister.
Der Kreml lehnte den Vorschlag umgehend ab. Putin habe ""wiederholt"" erklärt, dass er grundsätzlich aufgeschlossen für Kontakte auf hochrangiger Ebene sei, sagte Kreml-Sprecher Peskow. ""Aber zuerst müssen Ergebnisse durch direkte Verhandlungen zwischen den beiden Ländern erzielt werden.""
Wieder Angriffe auf Wohngebiete
Die Kampfhandlungen in der Ukraine gingen in dieser Nacht unvermittelt weiter. Den Behörden zufolge kamen ein Mann und ein neunjähriges Mädchen bei zwei separaten Angriffen in der Region Saporischschja und in der Stadt Cherson ums Leben. Im Gebiet Sumy Raketen schlug eine russische Rakete in einem Wohngebiet ein. Mindestens ein Mensch wurde nach Angaben der Militärverwaltung verletzt. Auch aus den Gebieten Charkiw, Donezk, Mykolajiw und Winnyzja wurden Explosionen gemeldet.",2025-05-31/ausland/article_10.md
924,"Uran-Anreicherung im Iran
Neue IAEA-Vorwürfe gegen Teheran
Stand: 31.05.2025 21:44 Uhr
Während die USA und der Iran über ein Atomabkommen verhandeln, erhebt die IAEA neue Vorwürfe: So sei fast waffentaugliches Uran im Iran stark angestiegen - und es habe geheime Nuklearaktivitäten gegeben. Der Iran dementiert, Israel ist alarmiert.
Die Internationale Atomenergiebehörde IAEA hat einen Bericht mit neuen Vorwürfen gegen den Iran veröffentlicht. Demnach hat Teheran in der Vergangenheit an drei seit langem untersuchten Standorten geheime Nuklearaktivitäten ausgeführt. Das dabei verwendete Material sei den Vereinten Nationen nicht gemeldet worden, teilte die IAEA mit.
Zudem habe sich die iranische Produktion beinahe waffentauglichen Urans während der Atomverhandlungen stark erhöht. Demnach verfügt Teheran nun bereits über fast 409 Kilogramm an Uran mit einem Reinheitsgrad von 60 Prozent. Seit dem letzten Quartalsbericht der IAEA vom Februar ist die Menge demnach um rund 49 Prozent gestiegen. Etwa 42 Kilogramm würden für eine Atomwaffe ausreichen, falls dieses Uran noch ein wenig höher auf 90 Prozent angereichert würde, heißt es laut der Nachrichtenagentur dpa in diplomatischen Kreisen.
Der Iran selbst nannte den Bericht ""politisch motiviert"". Er wiederhole ""haltlose Anschuldigungen"", berichteten staatliche Medien, die die Nachrichtenagentur Reuters zitiert. Auf jegliche Bemühungen der IAEA, gegen Teheran vorzugehen, werde man mit geeigneten Maßnahmen reagieren, hieß es demnach weiter.
Laut Netanjahu ""keinerlei zivile Rechtfertigung""
Israels Premierminister Benjamin Netanjahu forderte die internationale Gemeinschaft zu raschem Handeln auf.",2025-05-31/ausland/article_0.md
925,"Etwa 42 Kilogramm würden für eine Atomwaffe ausreichen, falls dieses Uran noch ein wenig höher auf 90 Prozent angereichert würde, heißt es laut der Nachrichtenagentur dpa in diplomatischen Kreisen.
Der Iran selbst nannte den Bericht ""politisch motiviert"". Er wiederhole ""haltlose Anschuldigungen"", berichteten staatliche Medien, die die Nachrichtenagentur Reuters zitiert. Auf jegliche Bemühungen der IAEA, gegen Teheran vorzugehen, werde man mit geeigneten Maßnahmen reagieren, hieß es demnach weiter.
Laut Netanjahu ""keinerlei zivile Rechtfertigung""
Israels Premierminister Benjamin Netanjahu forderte die internationale Gemeinschaft zu raschem Handeln auf. Die Welt müsse den Iran jetzt stoppen, hieß es in einer vom Büro des israelischen Regierungschefs verbreiteten Mitteilung.
Netanjahu sieht sich in seinen Warnungen der vergangenen Jahre bestätigt: ""Das iranische Atomprogramm dient nicht dem Frieden."" Dies werde mit dem Bericht nun deutlich. ""Ein solches Maß an Anreicherung gibt es nur in Ländern, die aktiv nach Atomwaffen streben, und hat keinerlei zivile Rechtfertigung"", sagte Netanjahu. Nach seinen Worten ist der Iran ""fest entschlossen, sein Atomwaffenprogramm zu vollenden"".
Laut Iran offenbar neuer US-Vorschlag für Atomabkommen
Dem Iran liegen zudem nach eigenen Angaben Informationen über einen US-Vorschlag für ein mögliches neues Atomabkommen vor. Omans Außenminister Badr al-Bussaidi sei nach Teheran gekommen, ""um Bestandteile eines amerikanischen Vorschlags zu präsentieren"", teilte der iranische Außenminister Abbas Araghtschi im Onlinedienst X mit. Dazu postete er ein Foto, das die beiden Männer zeigen soll. Teheran werde ""auf angemessene Weise"" reagieren, schrieb Araghtschi.
Die USA und der Iran verhandeln seit April über ein mögliches neues Atomabkommen.",2025-05-31/ausland/article_0.md
926,"Nach seinen Worten ist der Iran ""fest entschlossen, sein Atomwaffenprogramm zu vollenden"".
Laut Iran offenbar neuer US-Vorschlag für Atomabkommen
Dem Iran liegen zudem nach eigenen Angaben Informationen über einen US-Vorschlag für ein mögliches neues Atomabkommen vor. Omans Außenminister Badr al-Bussaidi sei nach Teheran gekommen, ""um Bestandteile eines amerikanischen Vorschlags zu präsentieren"", teilte der iranische Außenminister Abbas Araghtschi im Onlinedienst X mit. Dazu postete er ein Foto, das die beiden Männer zeigen soll. Teheran werde ""auf angemessene Weise"" reagieren, schrieb Araghtschi.
Die USA und der Iran verhandeln seit April über ein mögliches neues Atomabkommen. Die USA fordern den kompletten Verzicht des Iran auf eine Urananreicherung. Teheran lehnt dies ab und verweist auf sein Recht auf Nuklearkapazitäten zur zivilen Nutzung, insbesondere zur Energiegewinnung. Die fünfte Runde der Gespräche hatte am Freitag vergangener Woche in Rom unter Vermittlung des Oman stattgefunden. Nach Angaben aus US-Kreisen verliefen die Gespräche ""konstruktiv"".",2025-05-31/ausland/article_0.md
927,"Mediziner Baulieu
Erfinder der Abtreibungspille gestorben
Stand: 31.05.2025 00:22 Uhr
Seine bekannteste Entdeckung sorgte für heftige Debatten - und hat das Leben von Millionen Frauen beeinflusst. Nun ist der Erfinder des medikamentösen Schwangerschaftsabbruchs, Baulieu, im Alter von 98 Jahren gestorben.
Der Erfinder des medikamentösen Schwangerschaftsabbruchs ist tot: Der französische Mediziner und Forscher Étienne-Émile Baulieu starb im Alter von 98 Jahren in seinem Wohnsitz in Paris, wie seine Ehefrau Simone Harari Baulieu der Nachrichtenagentur AFP mitteilte. Baulieu erlangte vor allem für seine Arbeit an Steroidhormonen und die Erfindung der Abtreibungspille RU 486 weltweite Berühmtheit.
Frankreichs Staatschef Emmanuel Macron würdigte Baulieu als einen ""Geist des Fortschritts, der Frauen ermöglichte, ihre Freiheit zu gewinnen"". Frankreich verliere mit ihm auch einen Mutmacher.
Frankreichs Gleichstellungsministerin Aurore Bergé schreibe im Onlinedienst X: ""Étienne-Emile Baulieu wurde sein ganzes Leben lang von einem Anspruch geleitet: dem der Menschenwürde.""
Seine Erfindung wurde 1989 zugelassen
Baulieu wurde am 12. Dezember 1926 in Straßburg als Sohn jüdischer Eltern geboren. Als Jugendlicher engagierte er sich im Widerstand gegen den Nationalsozialismus. Später gründete er als Doktor der Medizin, Doktor der Naturwissenschaften und Endokrinologe im Jahr 1963 die Forschungsabteilung 33 am Institut national de la santé et de la recherche médicale (Inserm), die sich ganz der Erforschung von Hormonen verschrieb. Baulieu leitete die Abteilung bis 1997 und arbeitete dort bis zu seinem Tod.
1982 entwickelte er die Abtreibungspille RU 486.",2025-05-31/ausland/article_11.md
928,"Seine Erfindung wurde 1989 zugelassen
Baulieu wurde am 12. Dezember 1926 in Straßburg als Sohn jüdischer Eltern geboren. Als Jugendlicher engagierte er sich im Widerstand gegen den Nationalsozialismus. Später gründete er als Doktor der Medizin, Doktor der Naturwissenschaften und Endokrinologe im Jahr 1963 die Forschungsabteilung 33 am Institut national de la santé et de la recherche médicale (Inserm), die sich ganz der Erforschung von Hormonen verschrieb. Baulieu leitete die Abteilung bis 1997 und arbeitete dort bis zu seinem Tod.
1982 entwickelte er die Abtreibungspille RU 486. Die Pille blockiert das für die Schwangerschaft notwendige Hormon Progesteron, mit dessen Hilfe sich das befruchtete Ei in der Gebärmutter einnistet. So wird die Schleimhaut abgebaut und mit ihr auch der Embryo ausgestoßen.
1989 wurde das Medikament in Frankreich trotz Kritik aus Politik und der Kirche zugelassen. Das Präparat sorgte für heftige Diskussionen. Während Befürworter in ihm eine sichere und günstige Alternative zu operativen Schwangerschaftsabbrüchen sehen, schimpfen Kritiker die Erfindung als ""Todespille"". In Deutschland kam das Medikament erst 1999 auf den Markt.
Behandlung von Depressionen entwickelt
Baulieus Forschungen an dem Steroidhormon DHEA, dessen alterungshemmende Wirkung er entdeckt hatte, führten ihn zur Arbeit mit Neurosteroiden, also Steroiden des Nervensystems. Er entwickelte auch eine Behandlung zur Bekämpfung von Depressionen, die derzeit in mehreren Universitätskliniken klinisch getestet wird. 2008 gründete er das Institut Baulieu, das sich der Behandlung von neurodegenerativen Erkrankungen wie Alzheimer widmet.",2025-05-31/ausland/article_11.md
929,"In Deutschland kam das Medikament erst 1999 auf den Markt.
Behandlung von Depressionen entwickelt
Baulieus Forschungen an dem Steroidhormon DHEA, dessen alterungshemmende Wirkung er entdeckt hatte, führten ihn zur Arbeit mit Neurosteroiden, also Steroiden des Nervensystems. Er entwickelte auch eine Behandlung zur Bekämpfung von Depressionen, die derzeit in mehreren Universitätskliniken klinisch getestet wird. 2008 gründete er das Institut Baulieu, das sich der Behandlung von neurodegenerativen Erkrankungen wie Alzheimer widmet.
Baulieu wurde mit dem Lasker-Preis, der höchsten wissenschaftlichen Auszeichnung der USA, geehrt. Er war in zweiter Ehe mit Simone Harari verheiratet und Witwer von Yolande Compagnon. Er hinterlässt drei Kinder, acht Enkelkinder und neun Urenkel.",2025-05-31/ausland/article_11.md
930,"Visa-Vergabe
US-Regierung verschärft Kurs gegen Harvard
Stand: 31.05.2025 05:22 Uhr
In den USA spitzt sich der Streit zwischen der Trump-Regierung und der Eliteuni Harvard offenbar weiter zu. Nun sollen laut US-Medien nicht nur Visa-Anträge von ausländischen Studierenden schärfer überprüft werden.
Die US-Regierung verschärft Medienberichten zufolge ihren Kurs gegen die Eliteuniversität Harvard. Wie der Sender CNN und das Portal Politico berichten, hat das US-Außenministerium Überprüfungen der Online-Aktivitäten aller Personen angeordnet, die für einen Aufenthalt an der Universität ein Visum beantragen. Demzufolge sind auch Forscherinnen und Forscher oder Gastredner betroffen.
Die Überprüfung solle ein ""vollständiges Screening der Online-Präsenz"" der Visa-Antragsteller umfassen, zitieren die US-Medien übereinstimmend aus der Anweisung. Erst vor wenigen Tagen war bekannt geworden, dass die US-Regierung angehende ausländische Studierende und Teilnehmer von Austauschprogrammen künftig stärker überprüfen will, insbesondere auf ihre Aktivitäten in sozialen Netzwerken hin.
Suche nach vermeintlich antisemitischen Äußerungen
Visa-Bewerber, die nach Harvard wollen, müssen sich nun offenbar auf tiefgreifende Überprüfungen einstellen. Hat ein Antragsteller keine Online-Präsenz oder ist sein Profil in sozialen Netzwerken auf privat gestellt, so sollen die Mitarbeiter in den Konsulaten demnach prüfen, ob dies ein Hinweis auf ausweichendes Verhalten sein könne und die Glaubwürdigkeit des Antragstellers infrage stelle.
Ziel sei demzufolge festzustellen, ob Visumsantragsteller durch Antisemitismus aufgefallen seien.",2025-05-31/ausland/article_4.md
931,"Suche nach vermeintlich antisemitischen Äußerungen
Visa-Bewerber, die nach Harvard wollen, müssen sich nun offenbar auf tiefgreifende Überprüfungen einstellen. Hat ein Antragsteller keine Online-Präsenz oder ist sein Profil in sozialen Netzwerken auf privat gestellt, so sollen die Mitarbeiter in den Konsulaten demnach prüfen, ob dies ein Hinweis auf ausweichendes Verhalten sein könne und die Glaubwürdigkeit des Antragstellers infrage stelle.
Ziel sei demzufolge festzustellen, ob Visumsantragsteller durch Antisemitismus aufgefallen seien. Die Trump-Regierung wirft Hochschulen wie Harvard vor, nicht entschieden genug gegen propalästinensische Proteste vorzugehen und antisemitische Vorfälle auf dem Campus zu dulden.
Trump-Regierung hat Harvard besonders im Visier
Das Vorgehen gegen Harvard wird laut den Medienberichten als Pilotprojekt betrachtet, das auch auf andere US-Universitäten ausgeweitet werden könnte. Anders als andere Hochschulen widersetzt sich die Elite-Uni weitreichenden Forderungen der US-Regierung.
Trumps Regierung hat der Universität deshalb Zuschüsse in Milliardenhöhe gestrichen. Sie will die Universität im Bundesstaat Massachusetts auch daran hindern, internationale Studierende aufzunehmen. Dazu läuft gerade ein Rechtsstreit.",2025-05-31/ausland/article_4.md
932,"Luxusautos, Flossen, Pflanzen
Was die Royals alles geschenkt bekommen
Stand: 31.05.2025 12:51 Uhr
Die britischen Royals um König Charles und Prinz William haben in den letzten Jahren viele Präsente bekommen. Eine nun veröffentlichte Liste offenbart mitunter Ungewöhnliches - auch aus Deutschland.
Großbritanniens König Charles III. hat zur Krönung unter anderem ein Luxusauto geschenkt bekommen. Der König von Bahrain schenkte ihm einen Rolls-Royce, wie aus einer neuen Liste des Palasts hervorgeht. Das Königshaus macht darin öffentlich, welche offiziellen Präsente die Mitglieder der Royal Family in den vergangenen Jahren erhielten.
Die Geschenke aus den Jahren 2020 bis 2023 stammen etwa von anderen Staatsoberhäuptern, Organisationen und aus Staatsbesuchen. Der Rolls-Royce sei nicht für den privaten Gebrauch, sondern nur für offizielle Zwecke wie staatliche Anlässe, meldete die britische Nachrichtenagentur PA.
Insektenhotel für den König
Zur Krönung vor zwei Jahren bekam Charles zum Beispiel auch eine Federkrone, Parfum, Wanderschuhe, Manschettenknöpfe, ein Schwert und mehrere Pflanzen. Vom damaligen US-Präsidenten Joe Biden erhielt er eine Ledermappe mit gedruckten Briefen, die seine Mutter Königin Elizabeth II. und US-Präsident Dwight D. Eisenhower ausgetauscht hatten.
Auch Geschenke aus Deutschland werden in der Liste aufgeführt. Charles' erster Staatsbesuch als König hatte ihn im März 2023 nach Deutschland geführt. Während der Reise erhielt er nach Angaben des Palasts etwa eine Uhr, ein Insektenhotel sowie ein CD- und DVD-Set zu Ludwig van Beethoven.",2025-05-31/ausland/article_15.md
